student_id,first_name,last_name,gender,birth_date,region_of_origin,campus,degree_level,programme,department,faculty,admission_year,graduation_year,status,cgpa,degree_class,credits_completed,residential_status,funding_type,scholarship_name,last_update
10123,Ann,Pugh,Female,1995-08-04,Michigan,Main Campus,BA,Recycling officer,Arts,Law,1990,1994,Graduated,2.19,Second Class Lower,69,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:14.847532
10124,Roger,Miller,Female,1996-10-07,New Mexico,City Campus,BSc,IT technical support officer,Computer Science,Engineering,1990,1994,Graduated,2.37,Second Class Lower,106,Off-Campus,Self-funded,,2025-11-10 20:59:14.847532
10125,Christine,Chapman,Male,1997-10-27,Pennsylvania,City Campus,MA,Cytogeneticist,Computer Science,Arts,1990,1992,Graduated,3.07,Second Class Lower,141,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10126,Gary,Hernandez,Female,1994-07-30,Idaho,Main Campus,BA,Architect,Business,Science,1990,1994,Graduated,4.0,Second Class Upper,122,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.847532
10127,Christy,Francis,Male,1993-06-30,Oregon,City Campus,BSc,"Psychotherapist, child",Business,Arts,1990,1994,Dropped,3.92,First Class,173,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10128,Candace,Brennan,Female,1990-10-20,New Mexico,Main Campus,MSc,Call centre manager,Business,Business,1990,1992,Graduated,3.78,First Class,16,On-Campus,Self-funded,,2025-11-10 20:59:14.847532
10129,Felicia,Morris,Male,1999-03-28,Connecticut,North Campus,PhD,Economist,Arts,Business,1990,1995,Ongoing,3.39,Second Class Lower,112,On-Campus,Self-funded,,2025-11-10 20:59:14.847532
10130,Clayton,Murray,Male,1997-02-25,Montana,Main Campus,MSc,Quantity surveyor,Arts,Science,1990,1992,Ongoing,2.6,First Class,54,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.847532
10131,Kim,Davis,Female,2000-09-22,North Carolina,North Campus,BSc,Outdoor activities/education manager,Engineering,Arts,1990,1994,Graduated,2.88,Pass,50,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.847532
10132,Philip,Shelton,Female,1998-08-10,Louisiana,North Campus,BSc,Astronomer,Computer Science,Law,1990,1994,Graduated,2.34,Pass,15,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10133,Melissa,Harper,Male,2001-09-01,North Dakota,North Campus,MA,"Scientist, forensic",Arts,Business,1990,1992,Dropped,2.66,First Class,31,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10134,Aaron,Wright,Female,2005-01-05,South Dakota,Main Campus,PhD,"Scientist, clinical (histocompatibility and immunogenetics)",Law,Engineering,1990,1995,Ongoing,3.08,First Class,145,On-Campus,Private-sponsored,,2025-11-10 20:59:14.847532
10135,Steven,Garcia,Male,2001-02-03,South Carolina,North Campus,MSc,Tree surgeon,Engineering,Arts,1990,1992,Dropped,2.06,Second Class Lower,63,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:14.847532
10136,Nicole,Valentine,Female,2001-03-07,Montana,North Campus,MA,Glass blower/designer,Law,Business,1990,1992,Graduated,2.61,Pass,49,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10137,Jonathan,Kennedy,Female,1997-03-23,Rhode Island,North Campus,BA,"Optician, dispensing",Arts,Engineering,1990,1994,Dropped,2.54,Second Class Upper,79,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:14.847532
10138,Christie,Stanley,Female,2007-05-06,Indiana,North Campus,PhD,"Education officer, environmental",Computer Science,Business,1990,1995,Ongoing,2.29,First Class,67,Off-Campus,Private-sponsored,,2025-11-10 20:59:14.847532
10139,Susan,Saunders,Female,1990-05-22,Massachusetts,Main Campus,PhD,Chemical engineer,Business,Law,1990,1995,Graduated,3.78,First Class,69,On-Campus,Self-funded,,2025-11-10 20:59:14.847532
10140,Susan,Schmidt,Female,1992-09-11,New Mexico,Main Campus,BA,Recruitment consultant,Business,Business,1990,1994,Graduated,3.27,Pass,25,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10141,Aimee,Lewis,Male,1990-04-04,Montana,City Campus,MA,Film/video editor,Engineering,Science,1990,1992,Graduated,3.25,Second Class Upper,179,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:14.847532
10142,Alexa,Lucas,Female,2008-02-05,Maryland,Main Campus,PhD,Technical author,Computer Science,Business,1990,1995,Dropped,3.01,Second Class Lower,156,On-Campus,Government-funded,,2025-11-10 20:59:14.847532
10143,Patrick,Ortiz,Female,1991-12-16,Ohio,City Campus,MSc,Industrial buyer,Law,Arts,1990,1992,Ongoing,3.79,Second Class Upper,61,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10144,Danielle,Joseph,Female,2002-12-09,Connecticut,City Campus,BA,"Therapist, music",Computer Science,Science,1990,1994,Graduated,2.62,Second Class Upper,80,On-Campus,Government-funded,,2025-11-10 20:59:14.847532
10145,Carolyn,Cross,Female,2001-03-07,Massachusetts,North Campus,MA,"Psychotherapist, dance movement",Computer Science,Engineering,1990,1992,Graduated,2.74,Second Class Lower,176,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:14.847532
10146,Christina,Lane,Male,1993-03-23,South Carolina,North Campus,BA,Television floor manager,Arts,Law,1990,1994,Dropped,2.86,First Class,66,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:14.847532
10147,Christian,Carpenter,Male,1993-12-14,Illinois,North Campus,MSc,Land/geomatics surveyor,Arts,Science,1990,1992,Graduated,3.17,Second Class Upper,83,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:14.847532
10148,Kenneth,Newton,Male,1998-09-10,Michigan,Main Campus,BSc,Youth worker,Law,Science,1990,1994,Dropped,3.97,First Class,174,On-Campus,Self-funded,,2025-11-10 20:59:14.847532
10149,Joel,Wilkinson,Female,2005-06-23,Florida,Main Campus,BA,Community development worker,Computer Science,Business,1990,1994,Dropped,3.6,Second Class Upper,133,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.847532
10150,Spencer,Rubio,Female,1996-02-15,California,Main Campus,MSc,Archivist,Law,Law,1990,1992,Dropped,2.26,Pass,62,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:14.847532
10151,Robert,Evans,Male,2006-05-27,Washington,City Campus,BSc,"Solicitor, Scotland",Arts,Arts,1990,1994,Graduated,2.01,First Class,3,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:14.847532
10152,Gary,Parker,Female,2001-09-27,Oregon,Main Campus,PhD,Fine artist,Computer Science,Science,1990,1995,Graduated,2.45,Second Class Lower,89,On-Campus,Government-funded,,2025-11-10 20:59:14.847532
10153,Peggy,Bishop,Female,1998-08-27,Arizona,North Campus,MA,Diplomatic Services operational officer,Arts,Science,1990,1992,Ongoing,3.59,First Class,151,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10154,Kathleen,Wise,Female,1991-04-12,Georgia,North Campus,MSc,Science writer,Arts,Arts,1990,1992,Ongoing,2.83,Second Class Lower,97,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.847532
10155,Jim,Soto,Male,1994-04-04,Missouri,North Campus,BSc,Sport and exercise psychologist,Computer Science,Engineering,1990,1994,Graduated,2.38,First Class,37,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:14.847532
10156,Kent,Anderson,Female,1996-04-06,Idaho,Main Campus,BA,Research scientist (life sciences),Engineering,Engineering,1990,1994,Graduated,2.11,First Class,40,Off-Campus,Private-sponsored,,2025-11-10 20:59:14.847532
10157,Oscar,Hall,Male,2006-11-02,West Virginia,City Campus,PhD,Financial controller,Arts,Business,1990,1995,Graduated,3.32,First Class,175,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10158,Mark,Stone,Male,2004-05-12,Ohio,North Campus,BA,Homeopath,Computer Science,Engineering,1990,1994,Graduated,2.44,First Class,14,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10159,Sharon,Snyder,Female,1999-05-05,Idaho,Main Campus,BSc,Health and safety inspector,Computer Science,Business,1990,1994,Graduated,2.07,First Class,39,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10160,Veronica,Duncan,Female,1993-05-14,West Virginia,Main Campus,BSc,Agricultural engineer,Business,Science,1990,1994,Dropped,3.79,Pass,137,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.847532
10161,Emily,Smith,Male,1999-09-07,Tennessee,City Campus,MSc,Learning disability nurse,Law,Business,1990,1992,Dropped,2.17,First Class,142,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10162,Carla,Montgomery,Male,2006-12-04,North Dakota,North Campus,PhD,Sports development officer,Law,Arts,1990,1995,Ongoing,2.43,First Class,34,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10163,Ana,Allen,Female,2007-11-10,Indiana,City Campus,PhD,Careers adviser,Computer Science,Business,1990,1995,Dropped,3.33,Pass,174,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10164,Dean,Beard,Female,2001-06-20,Hawaii,Main Campus,PhD,Commercial/residential surveyor,Law,Law,1990,1995,Dropped,2.52,Second Class Upper,36,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:14.847532
10165,Brandon,Collins,Female,1999-05-19,Rhode Island,North Campus,MA,Writer,Business,Business,1990,1992,Dropped,2.14,First Class,174,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10166,Joseph,Alvarez,Female,2005-06-18,Connecticut,Main Campus,BA,"Research officer, political party",Business,Arts,1990,1994,Graduated,2.3,Pass,168,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:14.847532
10167,Tommy,Kline,Female,1996-07-16,Texas,Main Campus,BSc,Paediatric nurse,Computer Science,Law,1990,1994,Ongoing,3.2,Pass,28,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10168,Laurie,Thompson,Female,1990-12-21,Wisconsin,Main Campus,BA,Theatre manager,Law,Science,1990,1994,Ongoing,3.7,Second Class Upper,40,On-Campus,Private-sponsored,,2025-11-10 20:59:14.847532
10169,Stephanie,Green,Female,2003-12-08,West Virginia,Main Campus,BSc,"Scientist, biomedical",Business,Business,1990,1994,Ongoing,3.86,Pass,50,On-Campus,Self-funded,,2025-11-10 20:59:14.847532
10170,Heidi,Smith,Female,1999-08-15,Arizona,North Campus,BSc,Environmental manager,Computer Science,Engineering,1990,1994,Dropped,2.91,Second Class Lower,129,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:14.847532
10171,Jeffrey,Williamson,Male,2001-07-29,Utah,Main Campus,MA,Youth worker,Arts,Engineering,1990,1992,Graduated,2.45,Second Class Lower,45,On-Campus,Government-funded,,2025-11-10 20:59:14.847532
10172,Sergio,Briggs,Male,1991-07-10,Hawaii,City Campus,MA,Technical brewer,Arts,Business,1990,1992,Graduated,2.56,Second Class Lower,29,On-Campus,Private-sponsored,,2025-11-10 20:59:14.847532
10173,Nicole,Williams,Female,2008-08-13,Idaho,Main Campus,PhD,Energy engineer,Arts,Science,1990,1995,Graduated,2.33,Pass,161,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.847532
10174,Jose,Ward,Female,1997-06-01,Washington,City Campus,BA,Environmental education officer,Business,Arts,1990,1994,Dropped,2.19,Pass,77,On-Campus,Government-funded,,2025-11-10 20:59:14.847532
10175,William,Howe,Male,1995-03-13,Rhode Island,City Campus,MA,"Surveyor, building control",Business,Law,1990,1992,Ongoing,3.73,Second Class Lower,142,On-Campus,Government-funded,,2025-11-10 20:59:14.847532
10176,Ashley,Lindsey,Female,2003-10-10,California,North Campus,BSc,Probation officer,Arts,Business,1990,1994,Ongoing,3.11,Second Class Upper,138,On-Campus,Government-funded,,2025-11-10 20:59:14.847532
10177,Joseph,Murphy,Male,1994-09-13,Minnesota,North Campus,BA,Diagnostic radiographer,Computer Science,Business,1990,1994,Dropped,2.24,Pass,45,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:14.847532
10178,Kevin,Moreno,Female,2002-05-05,Indiana,City Campus,BSc,Colour technologist,Computer Science,Engineering,1990,1994,Graduated,3.02,Second Class Upper,5,Off-Campus,Private-sponsored,,2025-11-10 20:59:14.847532
10179,Kyle,Malone,Female,1995-08-20,New York,Main Campus,BSc,Materials engineer,Law,Business,1990,1994,Dropped,3.19,First Class,134,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:14.847532
10180,Peter,Shepherd,Male,2005-08-02,Wyoming,City Campus,BSc,Operational investment banker,Arts,Arts,1990,1994,Graduated,3.59,First Class,82,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:14.863144
10181,Todd,Saunders,Female,2004-02-08,Pennsylvania,City Campus,BA,"Designer, graphic",Engineering,Law,1990,1994,Ongoing,2.11,Second Class Lower,10,Off-Campus,Government-funded,,2025-11-10 20:59:14.863144
10182,Isaac,Ramirez,Female,1998-05-23,Missouri,City Campus,PhD,Tax adviser,Engineering,Engineering,1990,1995,Graduated,3.13,Second Class Upper,71,On-Campus,Self-funded,,2025-11-10 20:59:14.863144
10183,Bonnie,Jackson,Female,1990-07-11,Connecticut,City Campus,BSc,Sports development officer,Business,Science,1990,1994,Dropped,3.17,Pass,177,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.863144
10184,Patrick,Nelson,Male,1993-06-01,Nebraska,Main Campus,MSc,Freight forwarder,Business,Engineering,1990,1992,Ongoing,2.99,Second Class Upper,69,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:14.863144
10185,Jeffrey,Scott,Male,2004-01-31,Alabama,Main Campus,MSc,Archaeologist,Computer Science,Engineering,1990,1992,Ongoing,2.74,First Class,81,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.863144
10186,Laura,Bell,Male,2000-05-04,New Jersey,North Campus,MA,Research scientist (maths),Engineering,Law,1990,1992,Ongoing,2.85,First Class,157,Off-Campus,Private-sponsored,,2025-11-10 20:59:14.863144
10187,Nicole,Perry,Male,1999-07-05,Wisconsin,City Campus,PhD,"Development worker, international aid",Law,Law,1990,1995,Dropped,2.68,First Class,67,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:14.863144
10188,Louis,Lawson,Male,1997-02-21,New York,City Campus,PhD,Food technologist,Business,Engineering,1990,1995,Graduated,3.86,First Class,168,On-Campus,Private-sponsored,,2025-11-10 20:59:14.863144
10189,Danielle,Oliver,Male,1998-07-05,North Dakota,City Campus,MSc,"Nurse, learning disability",Engineering,Arts,1990,1992,Ongoing,3.29,Pass,70,On-Campus,Private-sponsored,,2025-11-10 20:59:14.863144
10190,Kimberly,Atkins,Male,1991-02-03,Maryland,North Campus,BA,Illustrator,Law,Science,1990,1994,Graduated,2.25,Pass,101,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.863144
10191,Travis,Strickland,Male,1998-02-21,North Carolina,City Campus,MA,"Engineer, broadcasting (operations)",Arts,Engineering,1990,1992,Graduated,3.24,First Class,49,Off-Campus,Private-sponsored,,2025-11-10 20:59:14.863144
10192,Jennifer,Peterson,Male,1993-07-26,Virginia,North Campus,BSc,Cartographer,Arts,Business,1990,1994,Graduated,3.67,Second Class Lower,89,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:14.863144
10193,Erin,Sullivan,Female,1992-07-24,New Mexico,Main Campus,BSc,Broadcast presenter,Arts,Law,1990,1994,Graduated,2.56,Second Class Upper,8,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.863144
10194,Christopher,Perez,Female,2000-08-05,Idaho,North Campus,MA,Product/process development scientist,Law,Business,1990,1992,Ongoing,3.54,Second Class Lower,130,On-Campus,Private-sponsored,,2025-11-10 20:59:14.863144
10195,Thomas,Lopez,Male,2006-06-20,Montana,North Campus,MA,"Designer, multimedia",Law,Engineering,1990,1992,Dropped,2.21,Second Class Lower,85,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:14.863144
10196,Bridget,Dennis,Male,1992-11-20,Colorado,City Campus,BA,Information systems manager,Law,Science,1990,1994,Graduated,2.69,Second Class Upper,9,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.863144
10197,Jonathan,Morgan,Male,2002-12-06,Michigan,North Campus,MSc,"Teacher, adult education",Business,Engineering,1990,1992,Ongoing,2.83,Pass,148,Off-Campus,Private-sponsored,,2025-11-10 20:59:14.863144
10198,Katherine,Russo,Male,1999-03-08,Louisiana,Main Campus,BA,Communications engineer,Business,Arts,1990,1994,Graduated,3.07,Second Class Lower,162,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.863144
10199,Alejandro,Cooper,Male,1995-12-18,Texas,North Campus,BA,"Pharmacist, hospital",Arts,Business,1990,1994,Graduated,2.02,Second Class Lower,157,Off-Campus,Self-funded,,2025-11-10 20:59:14.863144
10200,Monica,Holland,Male,1998-11-19,Utah,City Campus,MSc,English as a foreign language teacher,Computer Science,Business,1991,1993,Graduated,3.36,Pass,176,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.863144
10201,Ruben,Thornton,Female,1990-05-25,Connecticut,Main Campus,BSc,Clinical molecular geneticist,Computer Science,Engineering,1991,1995,Ongoing,2.89,First Class,7,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.863144
10202,Victor,Wells,Female,2002-03-24,California,Main Campus,MSc,English as a second language teacher,Engineering,Arts,1991,1993,Ongoing,3.36,First Class,17,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:14.863144
10203,Whitney,Bonilla,Female,2003-01-19,Illinois,North Campus,MSc,"Therapist, art",Business,Business,1991,1993,Ongoing,2.56,Second Class Lower,153,Off-Campus,Self-funded,,2025-11-10 20:59:14.863144
10204,Donald,Alvarez,Male,2004-03-19,Oregon,City Campus,BSc,Historic buildings inspector/conservation officer,Computer Science,Arts,1991,1995,Graduated,3.15,Second Class Lower,73,On-Campus,Private-sponsored,,2025-11-10 20:59:14.863144
10205,Christie,Chambers,Male,1991-08-07,Hawaii,Main Campus,MA,Information officer,Arts,Business,1991,1993,Graduated,3.91,Second Class Lower,14,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.863144
10206,Rachel,Harrell,Female,1990-12-18,Nebraska,North Campus,BA,Advertising copywriter,Law,Arts,1991,1995,Ongoing,3.91,Second Class Lower,35,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:14.863144
10207,Todd,Steele,Female,1994-05-24,Hawaii,City Campus,BSc,Building surveyor,Business,Science,1991,1995,Graduated,3.23,Second Class Lower,84,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.863144
10208,Brandon,Nelson,Female,1992-09-05,Louisiana,North Campus,PhD,Waste management officer,Law,Science,1991,1996,Ongoing,2.16,Pass,75,On-Campus,Self-funded,,2025-11-10 20:59:14.863144
10209,Michael,Townsend,Female,2008-09-02,North Dakota,North Campus,MA,Theatre manager,Business,Arts,1991,1993,Ongoing,2.97,Second Class Upper,74,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:14.863144
10210,Kenneth,Abbott,Male,1996-05-06,Oklahoma,City Campus,MA,Higher education lecturer,Computer Science,Law,1991,1993,Graduated,2.17,First Class,84,Off-Campus,Government-funded,,2025-11-10 20:59:14.863144
10211,Carrie,Davis,Male,1995-09-27,Massachusetts,Main Campus,MSc,"Programmer, systems",Arts,Engineering,1991,1993,Graduated,3.73,Second Class Lower,155,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:14.863144
10212,Rachel,Hutchinson,Female,2005-03-03,Michigan,Main Campus,MSc,Publishing copy,Law,Science,1991,1993,Graduated,3.82,Second Class Upper,35,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:14.863144
